id,u,v,x1,x2,epsilon,y
43,8.4,0.0,0.034388521115218396,0.8936486969464111,-0.5733398392159452,0.8944518470718361
44,8.6,0.0,0.9093204020787821,-0.6854078461363616,-0.2764897555867528,-0.40712806692454606
45,8.8,0.0,0.2587799816000169,-1.1347396383642856,1.3585828696178281,0.7440990317593459
46,9.0,0.0,0.662522284353982,0.15953908477259415,-0.35417875553570094,0.27558853107087183
47,9.200000000000001,0.0,0.31171107608941095,0.2290935707219464,-1.1435594597655003,-0.5097928027981133
48,9.4,0.0,0.5200680211778108,0.6525511758299347,0.5416456878505924,1.5181464700430436
49,9.600000000000001,0.0,0.5467102793432796,-0.32814598137380896,1.3466434314344815,1.2472921462523383
50,9.8,0.0,0.18485445552552704,0.3696125011981852,-1.2612118518523092,-0.7712794464323921
51,0.0,0.2,0.9695846277645586,0.7071530579186559,1.97281075471809,2.679963812636746
52,0.2,0.2,0.7751328233611146,1.701675603676494,0.4151766023230718,2.3562821203902606
53,0.4,0.2,0.9394989415641891,1.2099459705751718,1.0338907890683908,2.755473249186778
54,0.6000000000000001,0.2,0.8948273504276488,0.9080284848346749,1.467071635043315,3.0947209047432027
55,0.8,0.2,0.5978999788110851,1.6511288472556267,0.9726176427077422,3.3734222135822973
56,1.0,0.2,0.9218742350231168,1.721339239744614,-0.11053559700768201,2.731506304803222
57,1.2000000000000002,0.2,0.0884925020519195,0.8726955984727133,1.2176981441914152,2.683912839588724
58,1.4000000000000001,0.2,0.1959828624191452,0.3621232154886041,0.25459976987091937,1.35648779937857
59,1.6,0.2,0.045227288910538066,-1.2891341152597993,1.0904847249076397,0.4231494124050891
60,1.8,0.2,0.32533033076326434,-2.196689476785212,1.199875483780683,-0.041257625952318744
61,2.0,0.2,0.388677289689482,-1.2575084466090165,-1.0908965899727685,-1.2902143346182064
62,2.2,0.2,0.2713490317738959,-0.5291865063197417,0.7943011319770064,1.1802532778681507
63,2.4000000000000004,0.2,0.8287375091519293,-0.34751185787930167,-0.18189191851337158,1.1746780202774338
64,2.6,0.2,0.3567533266935893,-0.11687805225402448,0.13819063678401483,1.0384978402133982
65,2.8000000000000003,0.2,0.28093450968738076,-0.9770900393695475,0.12709274884279767,0.026238453473204776
66,3.0,0.2,0.5426960831582485,0.2914893730571572,0.08697021757535815,1.6523770284623176
67,3.2,0.2,0.14092422497476265,-0.25493233287573214,1.523525312229039,1.8347451912604194
68,3.4000000000000004,0.2,0.8021969807540397,-0.22440186815546992,-1.3664476268940633,0.09063738056377124
69,3.6,0.2,0.07455064367977082,-0.7220299093195849,-1.722343356869786,-2.0939660467102073
70,3.8000000000000003,0.2,0.9868869366005173,-1.2902266639652782,-1.9332900716655732,-1.2363426220654035
71,4.0,0.2,0.7722447692966574,-0.4301322920525045,1.0691442639359137,2.209624780250495
72,4.2,0.2,0.1987156815341724,-2.173089523554243,-0.7734374918676599,-2.4899344497953093
73,4.4,0.2,0.005522117123602399,-1.7764666021528168,0.13218646951488633,-1.5894376929872052
74,4.6000000000000005,0.2,0.8154614284548342,-1.2701423023131595,-0.11471712412457906,0.22311101614838819
75,4.800000000000001,0.2,0.7068573438476171,-0.8334451047958061,-0.88637514063998,-0.33158322678219
76,5.0,0.2,0.7290071680409873,0.199421703580921,0.8514772375556987,2.479752990496955
77,5.2,0.2,0.7712703466859457,0.37589082087478576,-0.1274629682173845,1.7627123576972208
78,5.4,0.2,0.07404465173409036,1.3168568674951022,-0.23773507703838478,1.2432156827173706
79,5.6000000000000005,0.2,0.3584657285442726,1.2986935256263634,0.23287130774025103,2.268215270913117
80,5.800000000000001,0.2,0.11586905952512971,1.4172832646711482,0.7207720848382171,2.436425448104161
81,6.0,0.2,0.8631034258755935,-0.24234726693619793,-0.9589762435344478,0.5402489461153663
82,6.2,0.2,0.6232981268275579,-1.6635918584552047,0.8729183473332867,0.5249142575566572
83,6.4,0.2,0.3308980248526492,-0.9201555842053462,1.4498535197733495,1.3431546581654596
84,6.6000000000000005,0.2,0.06355835028602363,-0.9886510497786396,-1.4261223687611762,-2.0327705309543704
85,6.800000000000001,0.2,0.3109823217156622,1.360800358620993,0.2782989791278315,2.4953679417663643
86,7.0,0.2,0.32518332202674705,-0.35614810096417393,-0.3049222123573273,0.2547341145813967
87,7.2,0.2,0.7296061783380641,1.4060264681998238,0.6992305807201401,3.690638106775744
88,7.4,0.2,0.6375574713552131,0.36265692031365704,-1.2166592125268512,0.5867524281441221
89,7.6000000000000005,0.2,0.8872127425763265,-0.48333802075138366,1.6289382256435756,2.9333025209629215
90,7.800000000000001,0.2,0.4722149251619493,0.9220278236637653,-1.6078948064290692,0.49950539391983995
91,8.0,0.2,0.1195942459383017,0.737613034293017,-0.24428093977653406,1.213985026398581
92,8.200000000000001,0.2,0.713244787222995,0.7607206212462011,0.4342960759953601,2.599461466677668
93,8.4,0.2,0.7607850486168974,1.275539955696193,-0.686336846934825,1.9649822606901688
94,8.6,0.2,0.5612771975694962,-0.7534225989363803,-0.8434015484570375,-0.5122448598298891
95,8.8,0.2,0.770967179954561,-0.5467181091247189,0.22223563663052404,0.8340601401647094
96,9.0,0.2,0.49379559636439074,0.4459283611926265,0.07775991999108028,1.3423386558123998
97,9.200000000000001,0.2,0.5227328293819941,0.8355255135261446,0.00593816941514957,1.5477661573280503
98,9.4,0.2,0.42754101835854963,-0.4556439881310451,0.8586885114656261,0.9160425070308075
99,9.600000000000001,0.2,0.02541912674409519,0.36768499248055037,-0.3944726934280214,0.20965957586526496
100,9.8,0.2,0.10789142699330445,0.05299383720180211,0.3195926497950045,0.5094854194560376
101,0.0,0.4,0.03142918568673425,1.301045388777156,-0.5066028082758148,0.7944425805013414
102,0.2,0.4,0.6364104112637804,0.7895910852136385,-0.849329485829408,0.2521766763793918
103,0.4,0.4,0.3143559810763267,-0.06556448014085962,-0.28475862849001854,0.0638862897431523
104,0.6000000000000001,0.4,0.5085706911647028,0.6991097294542871,-0.4987651871936316,0.9648709726619187
105,0.8,0.4,0.907566473926093,0.8494205300131193,-0.4488038011627814,1.8312900836033323
106,1.0,0.4,0.24929222914887494,1.2939696736462722,1.1653274178021615,3.274146870857817
107,1.2000000000000002,0.4,0.41038292303562973,0.7824779083976514,-0.2541034540355542,1.7142779221584612
108,1.4000000000000001,0.4,0.7555511385430487,1.1315664339084992,-0.6629066722798649,2.4207032611849604
109,1.6,0.4,0.22879816549162246,0.6504022594595844,0.028078774047990595,1.7249512949192034
110,1.8,0.4,0.07697990982879299,-1.0364207079684586,0.10422793912840751,-0.17857953041218805
111,2.0,0.4,0.289751452913768,-0.3259060970114285,-1.1868812295940714,-0.23006024614753073
112,2.2,0.4,0.16122128725400442,-0.10406026440776162,-0.29840627192384356,0.5725575237096716
113,2.4000000000000004,0.4,0.9296976523425731,-0.20532153528985603,-0.3386843240985971,2.5796684828469534
114,2.6,0.4,0.808120379564417,0.07482864410139226,-0.1721442737084734,2.7699462654315483
115,2.8000000000000003,0.4,0.6334037565104235,-0.19707213339856705,0.7255283730379855,2.9220455006800643
116,3.0,0.4,0.8714605901877177,0.21899602699235343,0.1366718711628826,3.547073784382802
117,3.2,0.4,0.8036720768991145,1.0632928352557487,1.2279373473853306,5.3031100363435275
118,3.4000000000000004,0.4,0.18657005888603584,0.9559570290469275,-0.01166035588881546,1.8575483031662035
119,3.6,0.4,0.8925589984899778,0.19088748316120224,1.7760872803800642,5.341434783870606
120,3.8000000000000003,0.4,0.5393422419156507,-1.1387470020685562,-0.46077501373165286,0.5165496241429057
121,4.0,0.4,0.8074401551640625,-0.06449660924005908,-0.7695623811651242,2.260045448050114
122,4.2,0.4,0.8960912999234932,-1.2790088403455877,0.5473026747769738,2.6982756548461992
123,4.4,0.4,0.3180034749718639,-3.02094633618227,1.3640819374650175,-0.40914042865517697
124,4.6000000000000005,0.4,0.11005192452767676,-1.6814832283307275,-1.3788033045852264,-2.620496587853679
125,4.800000000000001,0.4,0.22793516254194168,-1.406459501614841,-0.19699064821431514,-0.7245662299641847
126,5.0,0.4,0.4271077886262563,-0.40593734835578626,-0.6107819450858708,0.6233746148831686
127,5.2,0.4,0.8180147659224931,-1.17155878911537,0.14285101299207983,2.1124563716398304
128,5.4,0.4,0.8607305832563434,-1.383178393786814,0.010017923499404696,1.930786845576033
129,5.6000000000000005,0.4,0.006952130531190703,0.027150884465698487,1.345381247627721,1.4430188346455004
130,5.800000000000001,0.4,0.5107473025775657,-0.045161907596796294,-0.10840479287478322,1.834575026449964
131,6.0,0.4,0.417411003148779,0.08315852181012957,1.3747840989702291,3.1142435932465133
132,6.2,0.4,0.22210781047073025,0.4793385979742531,-0.31510033601868576,1.1322968656348995
133,6.4,0.4,0.1198653673336828,-0.19325076042417935,0.9264818751052164,1.3731716451915914
134,6.6000000000000005,0.4,0.33761517140362796,1.1670366961961343,0.22866302813671915,2.8295712314447816
135,6.800000000000001,0.4,0.9429097039125192,0.25228870466002873,1.7298853986834446,5.459432890367396
136,7.0,0.4,0.32320293202075523,-0.23037114279094045,-1.4770148628144282,-0.28444002156115844
137,7.2,0.4,0.5187906217433661,0.2879323322208202,-1.1638577177598246,1.1627555930972058
138,7.4,0.4,0.7030189588951778,-0.036912716105021635,1.8316222846583865,4.3513690187393355
139,7.6000000000000005,0.4,0.363629602379294,-0.16366355358788665,-0.7332650934863538,0.6408132180288442
140,7.800000000000001,0.4,0.9717820827209607,-1.2399517626048144,-0.6698033580758616,1.2017256305933148
141,8.0,0.4,0.9624472949421112,0.5307364601516564,-0.8757235854998543,2.5909572564786294
142,8.200000000000001,0.4,0.25178229582536416,0.9783090213611183,1.1484459565337237,3.276668998501428
143,8.4,0.4,0.49724850589238545,0.43543960633756223,-1.2534576132251245,0.7826368420419549
144,8.6,0.4,0.30087830981676966,-0.1276422079372622,0.02245041227766096,1.0060052361287517
145,8.8,0.4,0.2848404943774676,0.7095759346574262,-0.2656218217805378,1.4262257527108546
146,9.0,0.4,0.036886947354532795,1.483768677962089,1.0365155835044346,3.041504979323409
147,9.200000000000001,0.4,0.6095643339798968,0.88250282331101,-0.5636826623316449,1.4126032885317434
148,9.4,0.4,0.5026790232288615,0.07879851064816525,0.4152725791132739,1.2534935446632114
149,9.600000000000001,0.4,0.05147875124998935,0.8306935053053405,-1.1712161733772697,-0.08136456890298982
150,9.8,0.4,0.27864646423661144,0.2823190859330308,2.2739410386772008,2.7604682187691805
151,0.0,0.6000000000000001,0.9082658859666537,-0.30169589521827195,-0.23959232465370883,-0.5412882198719806
152,0.2,0.6000000000000001,0.23956189066697242,0.06589727969281962,0.008763484885367153,0.3009091873674783
153,0.4,0.6000000000000001,0.1448948720912231,-0.06799578045800878,1.654754358850542,1.941076281856315
154,0.6000000000000001,0.6000000000000001,0.489452760277563,-0.511201257683981,-0.5866727743052094,-0.15115256469366778
155,0.8,0.6000000000000001,0.9856504541106007,0.413471644204011,1.6673823429386165,4.122116857800574
156,1.0,0.6000000000000001,0.2420552715115004,1.6696215428741685,-0.41147117413796075,2.2198475938471365
157,1.2000000000000002,0.6000000000000001,0.6721355474058786,1.2062186281167149,0.6716981838212592,3.999425323908508
158,1.4000000000000001,0.6000000000000001,0.7616196153287176,0.1321304799578177,-0.5726816401592988,2.1829478526237174
159,1.6,0.6000000000000001,0.23763754399239967,-0.09302287171778063,-1.3560364451447344,-0.15438408533337356
160,1.8,0.6000000000000001,0.7282163486118596,-2.3941374412629757,0.4145943505406158,1.024401800579183
161,2.0,0.6000000000000001,0.3677831327192532,-1.9831812929025343,0.6399034009835328,0.5549060137215064
162,2.2,0.6000000000000001,0.6323058305935795,-0.5129517335791558,-1.3158857423262387,1.1690864172562716
163,2.4000000000000004,0.6000000000000001,0.6335297107608947,0.12114666514892161,-0.30705831890871205,2.940001527140189
164,2.6,0.6000000000000001,0.5357746840747585,0.0640739453807816,1.2007589615369068,4.069439326875846
165,2.8000000000000003,0.6000000000000001,0.0902897700544083,0.587374027895996,0.6001189507966102,2.030345911038603
166,3.0,0.6000000000000001,0.835302495589238,0.2553992622942966,-0.3952150017840508,4.197935970131878
167,3.2,0.6000000000000001,0.32078006497173583,1.6016321961069864,-0.5975257016344556,2.9045715359901867
168,3.4000000000000004,0.6000000000000001,0.18651851039985423,1.783406281869248,1.9482443251347765,4.946078787397557
169,3.6,0.6000000000000001,0.040775141554763916,-0.13679179253018256,-1.446932069802858,-1.1560381449790706
170,3.8000000000000003,0.6000000000000001,0.5908929431882418,-1.2095670580909559,-0.05919857440860258,2.036202027409104
171,4.0,0.6000000000000001,0.6775643618422824,-1.3144808245686315,-1.4646968736939443,1.0069838329547713
172,4.2,0.6000000000000001,0.016587828927856152,-2.0466718291386115,1.3148146448442812,-0.5636162583768667
173,4.4,0.6000000000000001,0.512093058299281,-2.2763978391055115,-0.007123612208336721,0.6072681939934224
174,4.6000000000000005,0.6000000000000001,0.22649577519793795,-1.4055613391046944,0.1781740847694348,0.06176851725275351
175,4.800000000000001,0.6000000000000001,0.6451727904094499,-0.0425557737506521,2.768892309627609,6.36430236386817
176,5.0,0.6000000000000001,0.17436642900499144,0.038735158469949085,-0.5934726757363933,0.42868914232170696
177,5.2,0.6000000000000001,0.690937738102466,-0.07741425720160673,1.7485759140585337,5.566828806948769
178,5.4,0.6000000000000001,0.3867353463005374,-0.34577523569441787,-0.3907319144081885,1.4506157949455476
179,5.6000000000000005,0.6000000000000001,0.9367299887367345,-0.6712395752802631,-0.23351245758489844,4.346502587166937
180,5.800000000000001,0.6000000000000001,0.13752094414599325,1.0752785692975195,2.6381752566205994,4.5462967147582205
181,6.0,0.6000000000000001,0.3410663510502585,-0.42780974410466366,-0.1610903772616734,1.3753265802186763
182,6.2,0.6000000000000001,0.11347352124058907,-0.4888828509881472,-1.374371404295248,-1.0958357520678903
183,6.4,0.6000000000000001,0.9246936182785628,-0.6664409290892154,0.28191878812631216,4.637616248749467
184,6.6000000000000005,0.6000000000000001,0.877339353380981,-0.9166009121356097,-0.1727368251670042,3.6223460911325227
185,6.800000000000001,0.6000000000000001,0.2579416277151556,-0.02253921653954395,0.36709584173386034,1.9365442592669337
186,7.0,0.6000000000000001,0.659984046034179,0.5432294429614776,-0.13359779332776944,3.9167946726432943
187,7.2,0.6000000000000001,0.8172222002012158,0.8168075032056111,2.2155446162047645,7.181363529577345
188,7.4,0.6000000000000001,0.5552008115994623,0.0659947650282519,0.5567358388359357,3.511656985092933
189,7.6000000000000005,0.6000000000000001,0.5296505783560065,-0.17838717143697988,-1.074964627725818,1.4451045691224809
190,7.800000000000001,0.6000000000000001,0.24185229090045168,-0.3765174568026013,0.12454680202385442,1.2343920119830734
191,8.0,0.6000000000000001,0.09310276780589921,0.4654378887712404,-0.7996298241670389,0.5725057250534674
192,8.200000000000001,0.6000000000000001,0.8972157579533268,0.5969289840681526,-0.2477138425029538,3.915903730058881
193,8.4,0.6000000000000001,0.9004180571633305,1.4847584453651872,-0.9104407105668227,3.8785859002146097
194,8.6,0.6000000000000001,0.6331014572732679,0.9909870218809452,2.1071185232060228,5.372520452566161
195,8.8,0.6000000000000001,0.3390297910487007,0.27876389874235197,-0.6913846151782217,0.9153179603577302
196,9.0,0.6000000000000001,0.3492095746126609,1.2934932404227353,0.6875643519941369,3.160320914544397
197,9.200000000000001,0.6000000000000001,0.7259556788702394,0.771366105848151,-0.3234794218766272,2.05794819470397
198,9.4,0.6000000000000001,0.8971102599525771,-0.6617480373578847,-1.1584131725727902,-0.35474286256865983
199,9.600000000000001,0.6000000000000001,0.8870864242651173,-1.0398677148364388,0.1976493028995068,0.15506280194129854
200,9.8,0.6000000000000001,0.7798755458576239,0.7443922530482123,0.4006918370857067,1.6102462437207903
201,0.0,0.8,0.6420316461542878,1.9341776980108234,0.5586265327545139,2.4928042307653375
202,0.2,0.8,0.08413996499504883,0.07867817355084701,-2.6222191545409426,-2.37467029760706
203,0.4,0.8,0.16162871409461377,-0.4082067469004959,-1.2348457136690911,-1.2315371496088157
204,0.6000000000000001,0.8,0.8985541885270792,-0.5640296710260378,0.9575547190218846,2.209448405855741
205,0.8,0.8,0.6064290596595899,-0.8313467663018592,-0.9236069626087919,-0.036279859059765496
206,1.0,0.8,0.009197051616629648,0.04062171046370965,0.20294405031011112,0.7381624705712213
207,1.2000000000000002,0.8,0.1014715428660321,-0.14432740739729683,-1.2580246952287855,-0.5666350754796148
208,1.4000000000000001,0.8,0.6635017691080558,0.4613745780927351,0.7316011021584401,4.0995776617877
209,1.6,0.8,0.005061583846218687,-1.5626855525765317,0.9312695959955741,-0.03724561621823541
210,1.8,0.8,0.16080805141749865,-1.6187731296957522,0.7319099061723667,0.39099239143358633
211,2.0,0.8,0.5487337893665861,-0.30666171999219566,1.0325568123535973,3.881284643570861
212,2.2,0.8,0.6918951976926933,-0.7866366875901627,1.5639001448995327,4.822732434521944
213,2.4000000000000004,0.8,0.6519612595026005,-1.5700387214446445,-1.1740741316089747,1.2757991268366788
214,2.6,0.8,0.22426930946055978,-0.7701129035785862,-0.7886719311513626,0.19058677664345425
215,2.8000000000000003,0.8,0.7121792213475359,0.03132695034753541,0.8975435703037948,5.587934656308599
216,3.0,0.8,0.23724908749680007,-0.27387083174154975,1.1302197718374811,2.7035403051542097
217,3.2,0.8,0.3253996981592677,0.464204538154869,-0.6743429535719255,2.2001566474355148
218,3.4000000000000004,0.8,0.7464914051180241,0.3871578095858372,-0.7438860653255841,4.845029723742685
219,3.6,0.8,0.6496328990472147,0.9030790392306357,-0.6522134899305057,4.87305362032503
220,3.8000000000000003,0.8,0.8492234104941779,-0.7276040291714434,-1.605094964043946,3.7218602376933854
221,4.0,0.8,0.6576128923003434,0.1336987684923349,-1.2714111821740754,3.6262742886140593
222,4.2,0.8,0.5683086033354716,0.13131399274035382,-1.2472926450301534,3.0367748223094893
223,4.4,0.8,0.09367476782809248,-1.6658146142108599,-0.29409847380563336,-1.2362198770730637
224,4.6000000000000005,0.8,0.3677158030594335,-0.8180558560231412,0.2708365158339546,2.1617432761141204
225,4.800000000000001,0.8,0.26520236768172545,-0.6861499947584554,0.43347283164237227,1.7011025692821682
226,5.0,0.8,0.24398964337908358,-1.8319192146709131,-0.508562253275681,-0.5447176926765391
227,5.2,0.8,0.9730105547524456,-0.9779358331672542,-0.48398711628087887,5.692989890579674
228,5.4,0.8,0.3930977246667604,-0.3464489293096462,0.12366149515126128,2.6717905351394564
229,5.6000000000000005,0.8,0.8920465551771133,-1.0613273650727097,-1.496014557149427,3.9577530080996874
230,5.800000000000001,0.8,0.6311386259972629,-0.2867832831165246,0.9594405320830891,5.276001508806794
231,6.0,0.8,0.7948113035416484,-0.4675612814019727,1.2853852790142708,6.551199794374663
232,6.2,0.8,0.5026370931051921,-0.6105699403009685,-0.6255806376880398,2.4144637739854478
233,6.4,0.8,0.5769038846263591,0.3751300446512354,-0.3984361593487791,4.10556279700704
234,6.6000000000000005,0.8,0.4925176938188639,0.24412948252492747,1.2433122248451696,5.01136401484328
235,6.800000000000001,0.8,0.1952429877980445,1.7846340659656414,-0.12305159098989943,3.238074908688025
236,7.0,0.8,0.7224521152615053,1.8055407302301791,0.5882454459516296,7.2406967400926
237,7.2,0.8,0.2807723624408558,1.8132289160658994,-0.09230539380077397,3.819543083997922
238,7.4,0.8,0.02431596643145384,0.7359527701480594,1.5563073884802743,2.9090448470290653
239,7.6000000000000005,0.8,0.6454722959071678,0.17600090741706487,0.49007962825149565,4.651147715462142
240,7.800000000000001,0.8,0.17711067940704894,-0.35833663299263085,0.5476557719191922,1.6341461490738154
241,8.0,0.8,0.9404585843529143,-0.8867513856199603,0.5663065387335868,4.680125178626685
242,8.200000000000001,0.8,0.9539285770025874,-0.5167889236732844,-0.5551137363277123,3.652334472083985
243,8.4,0.8,0.9148643902204485,-0.015835783837804096,-0.4632391369225352,3.7149449364843266
244,8.6,0.8,0.3701587002554444,0.8593395287780328,0.7692456395599749,3.4954103482532184
245,8.8,0.8,0.015456616528867428,-0.9197419354340458,0.12641282943361754,-0.22502078680622406
246,9.0,0.8,0.9283185625877254,0.2664090290446715,-1.177611007811773,2.0186990864993133
247,9.200000000000001,0.8,0.42818414831731433,1.6086012125078404,1.8731044246247803,4.814161285005644
248,9.4,0.8,0.9666548190436696,1.7791499656064196,0.9780718672970998,4.686220567283248
249,9.600000000000001,0.8,0.9636199770892528,1.4112939844098675,0.03762632384501897,2.7670835340660402
250,9.8,0.8,0.8530094554673601,0.5149696189297991,-0.27350098179996507,0.8539954693831623
251,0.0,1.0,0.2944488920695857,0.09315166998740591,0.19867585753008277,0.2918275275174888
252,0.2,1.0,0.38509772860192526,-0.04345981863077714,0.5175200991574272,0.8661051420499011
253,0.4,1.0,0.8511366715168569,-1.4996665747060116,-2.0330007356700475,-2.1272612794794883
254,0.6000000000000001,1.0,0.31692200515627766,-1.000561975348695,2.1123497094857537,2.079215779768881
255,0.8,1.0,0.1694927466860925,-0.8207045333930121,-0.7898843091669199,-0.7568277746950205
256,1.0,1.0,0.5568012624583502,-0.8946880429194962,-0.0019056329887571601,1.3776706162907795
257,1.2000000000000002,1.0,0.936154774160781,-0.841476747310224,0.03486688277914605,3.272531925424351
258,1.4000000000000001,1.0,0.696029796674973,-0.27896282129098354,1.9968502186888513,5.28952848290444
259,1.6,1.0,0.570061170089365,-0.9449284077989967,-0.08812384100669465,2.299274705896063
260,1.8,1.0,0.09717649377076854,-1.0927818177276278,1.5885072943536291,1.5911718075046095
261,2.0,1.0,0.6150072266991697,-0.37466051852769056,0.40672746946111393,4.145142486497733
262,2.2,1.0,0.9900538501042633,0.43680901708060166,-0.9618848622059493,6.141161679686816
263,2.4000000000000004,1.0,0.14008401523652403,-0.931096034691243,0.13470746810280448,0.6424330098433744
264,2.6,1.0,0.5183296523637367,-1.1637793290189589,-0.11850872171491235,2.7869232830438864
265,2.8000000000000003,1.0,0.8773730719279554,-1.4877853147908335,-1.084070484904229,4.2279733974498885
266,3.0,1.0,0.7407686177542044,-1.160318990703254,0.35772276947224163,5.178037135508833
267,3.2,1.0,0.697015740995268,0.3734712687951694,0.022102749849855868,6.181454266193325
268,3.4000000000000004,1.0,0.7024840839871093,-0.3003697441750284,0.5564217054585403,6.20118432152562
269,3.6,1.0,0.35949115121975517,-0.9561889458222786,0.19335277959831482,2.434670946430394
270,3.8000000000000003,1.0,0.29359184426449336,0.3713927609680771,-0.6511028970140703,2.3747097556906187
271,4.0,1.0,0.8093611554785136,1.4310008208204432,0.7683339922903146,9.309772246903611
272,4.2,1.0,0.8101133946791808,0.7363785800841978,-0.624398280253579,7.293431313665438
273,4.4,1.0,0.8670723185801037,1.0550033722661993,-3.099670522783271,5.69078609053804
274,4.6000000000000005,1.0,0.9132405525564713,-0.45849539005005974,0.12865294795421686,7.8566150660583345
275,4.800000000000001,1.0,0.5113423988609378,-0.7502026284641762,-0.5540737272339897,3.295455232849249
276,5.0,1.0,0.5015162946871996,-1.7915024672327764,0.38213050439663476,3.104274689348655
277,5.2,1.0,0.7982951789667752,0.14923884918370198,1.9988717359397143,9.326285074589842
278,5.4,1.0,0.6499639307777652,0.797463325529189,2.027739693148058,8.657335664237523
279,5.6000000000000005,1.0,0.7019668772577033,-1.1746943535240444,-0.16512292222183975,4.931084658603009
280,5.800000000000001,1.0,0.795792669436101,-2.102911173568843,-0.8265151712460557,4.126437636928207
281,6.0,1.0,0.8900053418175663,-0.8202403713293231,0.584683281917922,7.571646114350867
282,6.2,1.0,0.3379951568515358,0.07421191382298697,-0.37022559186635445,2.735017349731504
283,6.4,1.0,0.375582952639944,0.9363582319314403,0.39177652234694255,4.659113704632356
